Alojzija Stanislava	5
Alona	12
Altina	24
Alvina	5
Alvira	7
Alya	31
Amadea	52
Amadeja	348
Amaja	11
Amajla	9
Amal	7
Amalia	24
Amalija	1506
Amalija Ana	-
Amalija Ljubica	-
Amalija Marija	7
Amanda	245
Amani	12
Amaya	17
Amber	12
Ambra	7
Amedea	11
Amedeja	10
Amela	492
Ameli	26
Amelia	54
Amelie	49
Amelija	57
Amera	5
Amerisa	7
Amila	102
Amina	347
Amira	214
Amire	7
Amna	90
Amra	373
Amy	15
Ana	25073
Ana Aleksandra	5
Ana Alojzija	-
Ana Amalija	5
Ana Anita	9
Ana Antonija	9
Ana Barbara	6
Ana Bela	5
Ana Elizabeta	9
Ana Eva	7
Ana Frančiška	9
Ana Gabrijela	5
Ana Helena	5
Ana Ivana	18
Ana Jožefa	10
Ana Julija	16
Ana Julijana	-
Ana Justina	-
Ana Karolina	7
Ana Katarina	38
Ana Klara	8
Ana Kristina	20
Ana Laura	9
Ana Lea	5
Ana Lina	23
Ana Ljudmila	-
Ana Lucia	7
Ana Lucija	25
Ana Luna	5
Ana Maja	5
Ana Mari	49
Ana Maria	50
Ana Marie	25
Ana Marija	1125
Ana Marjeta	18
Ana Marta	7
Ana Martina	6
Ana Milena	7
Ana Nada	-
Ana Neža	6
Ana Nuša	37
Ana Nuška	5
Ana Pavla	9
Ana Pia	11
Ana Roza	6
Ana Sofia	9
Ana Sofija	11
Ana Stanislava	-
Ana Štefanija	5
Ana Terezija	11
Ana Tia	5
Ana Vera	-
Ana Veronika	8
Ana Vida	6
Ana Vita	19
Ana Zala	6
Ana Zofija	-
Anabel	49
Anabela	91
Anabella	38
Anaia	6
Anais	19
Anaja	86
Anali	8
Analina	11
Ana-Maria	6
Ana-Marija	26
Anamari	137
Anamaria	36
Anamarie	22
Anamarija	979
Anastasia	159
Anastasiia	35
Anastasija	249
Anastasiya	20
Anastazia	16
Anastazija	337
Anaya	28
Anča	7
Ančka	46
Anda	23
Andja	102
Andjela	30
Andjelija	16
Andjelka	35
Andra	29
Andrea	265
Andreina	10
Andreja	9323
Andreja Marija	8
Andrejana	15
Andrejina	27
Andrejka	1228
Andriana	7
Andrijana	97
Andrina	8
Anduena	7
Ane	12
Ane Mari	10
Ane Marie	7
Anea	60
Aneja	495
Anela	229
Aneli	8
Anemari	97
Anemarie	20
Anemarija	19
Anesa	101
Anet	26
Aneta	76
Anette	8
Angela	4824
Angela Ana	6
Angela Marija	20
Angelca	234
Angelica	8
Angelika	112
Angelina	140
Angie	6
Angjela	6
Angjelka	-
Ani	64
Anica	6277
Anica Marija	7
Anida	38
Anifa	7
Anife	10
Anija	9
Anika	478
Anila	28
Anina	48
Anisa	99
Anissa	-
Anita	4064
Anita Ana	5
Anja	8663
Anja Marija	5
Anjeza	7
Anjuška	5
Anka	904
Ankica	310
Anna	335
Anna Maria	36
Anna Marie	9
Anna Marija	5
Annabel	5
Annalisa	5
Annamaria	14
Annamária	5
Anne Marie	14
Annemarie	19
Anouk	7
Antea	17
Anteja	28
Anthea	8
Antica	13
Antigona	22
Antigone	9
Antonela	34
Antonella	15
Antoneta	17
Antonia	44
Antonija	4903
Antonija Alojzija	-
Antonija Ana	-
Antonija Marija	27
Antonija Zvonka	14
Antonina	22
Anuša	104
Anuška	146
Anzhela	10
Anzhelika	8
Anžela	5
Anželika	5
Anđa	107
Anya	-
Anđela	171
Anđelija	12
Anđelina	34
Anđelka	83
Apolonija	323
April	11
Arabela	16
Arabella	6
Aranka	38
Arbenita	12
Arberita	6
Arbesa	5
Arbnora	9
Arbnore	15
Ardiana	14
Ardijana	11
Ardita	36
Aria	81
Ariadna	6
Ariana	282
Ariane	6
Arianita	6
Arianna	27
Ariela	18
Arifa	62
Arife	18
Arija	5
Arijana	137
Arijeta	18
Arina	36
Ariola	8
Arja	25
Arjana	29
Arjeta	40
Arjete	7
Arlen	6
Arlena	5
Arlinda	39
Armanda	12
Armela	15
Armena	5
Armida	19
Armina	74
Arnela	93
Arnesa	22
Arsa	5
Arta	66
Artina	-
Artiola	10
Arza	5
Arzija	9
Arya	12
Asha	8
Asia	32
Asifa	-
Asija	58
Asije	9
Asima	157
Asja	375
Asmira	119
Asta	28
Astra	5
Astrid	118
Astrida	6
Asya	7
Aša	19
Atena	12
Athina	6
Atidja	6
Atidža	-
Atifa	16
Atije	-
Atina	23
Augustina	-
Aulona	11
Aurela	14
Aurelia	10
Aurelija	16
Aurora	183
Ava	206
Ave	5
Avelina	5
Avgusta	47
Avgustina	10
Avguština	117
Avrelija	63
Aza	10
Azema	18
Azemina	57
Azemine	8
Azime	6
Azira	13
Aziza	17
Azize	12
Azra	506
Aya	9
Ayla	21
Aylin	52
Ayna	5
Badema	10
Bahira	13
Bahra	14
Bahrija	37
Bahrije	18
Bahtija	-
Bahtije	7
Bajra	-
Bajrama	23
Bajrame	9
Bara	52
Barba	6
Barbara	9276
Barbara Katarina	-
Barbara Marija	-
Barbi	18
Barbika	29
Barbka	211
Barbra	14
Barica	163
Barije	8
Barka	-
Bea	24
Beata	24
Beatrice	20
Beatrika	5
Beatris	8
Beba	36
Bedrija	5
Bedrije	16
Bega	7
Begajeta	10
Begzada	15
Behara	11
Behare	13
Behija	41
Behije	9
Behrija	9
Beisa	16
Beja	5
Bejaza	7
Bejza	25
Bekira	32
Bela	30
Belinda	32
Belkisa	38
Bella	13
Belma	124
Belmina	16
Benedikta	20
Benita	17
Benja	20
Benjamina	34
Berina	41
Berna	7
Bernada	18
Bernadette	-
Bernadka	29
Bernarda	2837
Bernarda Marija	12
Bernarda Nada	8
Bernardica	26
Bernardika	28
Bernardina	38
Bernardka	744
Bernardka Marija	5
Bernatka	-
Berta	545
Berta Marija	8
Besa	17
Besarta	47
Besiana	7
Besima	72
Besime	11
Besire	9
Besjana	11
Beslinda	7
Besmire	11
Besnike	5
Beti	242
Betina	24
Betka	200
Betti	6
Bettina	11
Betty	5
Bianca	39
Bianka	34
Biba	17
Bibiana	8
Bibijana	55
Bijanka	-
Biljana	679
Bilka	15
Bilyana	5
Bina	39
Binasa	6
Binca	-
Birgit	6
Bisera	43
Biserka	769
Bistra	15
Bjanka	9
Bjelica	6
Blaga	12
Blagica	52
Blagorodna	9
Blandina	-
Blanka	976
Blaška	14
Blaža	10
Blažena	17
Blaženka	216
Blažka	407
Bleona	19
Blerina	31
Blerona	5
Blerta	42
Blina	-
Blinera	7
Bogdana	309
Bogdanka	24
Bogica	5
Bogomila	125
Bogomila Marija	5
Bogomira	178
Bogomira Marija	-
Bogumila	-
Boja	47
Bojana	2839
Bojanca	11
Bojanka	79
Bojka	15
Boni	10
Bora	19
Borica	9
Borislava	64
Borislavka	20
Borjana	15
Borka	215
Bosa	41
Bosiljka	195
Boška	5
Boštjana	5
Boža	458
Božana	139
Božanka	5
Božena	617
Božena Marija	9
Božena Natalija	-
Boženka	46
Božica	418
Božidara	156
Božidara Marija	-
Božidarka	21
Božislava	51
Brana	17
Branimira	34
Branislava	132
Branislavka	13
Branka	3285
Branka Marija	-
Brankica	175
Breda	2180
Breda Frančiška	5
Breda Marija	38
Bredica	10
Bria	6
Briana	11
Brigita	3910
Brigita Marija	9
Brigitta	15
Brigitte	15
Brikena	-
Brina	1830
Brita	13
Bronislava	170
Bronja	29
Bronka	13
Bruna	193
Bruna Marija	5
Brunislava	-
Bukurije	54
Burbuqe	-
Carina	7
Carka	7
Carla	5
Carmela	7
Carmen	131
Carolina	24
Caroline	-
Cassandra	5
Cataleya	12
Catarina	5
Caterina	13
Catherine	5
Cecilija	1470
Cecilija Marija	8
Celestina	44
Celine	5
Cenka	5
Chanel	6
Chantal	10
Charlotte	7
Chiara	67
Chloe	6
Christina	15
Christine	9
Cica	7
Cicilija	6
Cilika	10
Cilka	142
Cindy	14
Cintia	-
Cinzia	5
Cirila	570
Cirila Marija	-
Cirila Metoda	-
Cirilka	5
Cita	73
Clara	27
Clarissa	-
Claudia	125
Claudija	5
Clavdia	-
Clea	10
Corina	11
Cornelia	8
Cristina	37
Cveta	111
Cvetana	29
Cvetanka	17
Cvetka	3589
Cvetka Florijana	5
Cvetka Florjana	5
Cvetka Marija	11
Cvetka Terezija	32
Cvetoslava	-
Cvija	37
Cvijeta	135
Cvita	5
Cvjeta	5
Cynthia	6
Čarna	27
Dada	7
Dafina	44
Dafinka	11
Dagmar	76
Daja	13
Dajana	283
Dajla	10
Dajra	6
Dali	7
Dalia	57
Daliborka	174
Dalida	19
Dalija	59
Dalila	75
Dalja	12
Damaris	5
Damijana	484
Damira	35
Damjana	1478
Damjanca	14
Damjanka	5
Dana	143
Danaja	233
Danche	9
Daneja	10
Dani	10
Danica	5519
Danica Ana	-
Danica Marija	6
Daniela	880
Danija	6
Danijela	2787
Danijela Ana	-
Danijela Marija	12
Danila	239
Danina	6
Danira	6
Danja	9
Danjela	130
Danka	58
Danuša	9
Danuška	9
Dara	48
Daria	79
Darica	10
Darija	645
Darina	19
Darinka	4331
Darinka Marija	23
Darinka Martina	-
Darja	6082
Darja Marija	12
Darjana	7
Darka	209
Darma	5
Darya	9
Dashurije	21
Daša	1099
Dašenka	5
Daška	7
Dašurije	-
Davida	5
Davorina	79
Davorka	85
Dea	120
Deana	34
Debora	75
Deborah	33
Deja	173
Dejana	116
Delfa	9
Delfina	15
Delija	6
Delila	23
Delja	-
Demetra	8
Demi	17
Denis	65
Denisa	135
Denise	46
Deniza	5
Derva	6
Derviša	44
Derviše	8
Desa	65
Desanka	188
Desimirka	5
Desire	19
Desiree	19
Despina	12
Deša	7
Deva	13
Devana	6
Devla	12
Devleta	16
Dezire	6
Dhurata	7
Diana	805
Dida	7
Diellza	23
Dijana	823
Dika	19
Dilara	20
Dilva	9
Dimitra	5
Dina	160
Dinela	14
Dinka	33
Dinore	-
Diomira	-
Diona	13
Dita	31
Ditka	29
Divna	67
Djana	5
Djejlan	5
Djellza	20
Djemila	16
Djemile	5
Djenita	-
Djuja	10
Djuka	16
Djula	16
Djurdja	12
Djurdjica	29
Djurdjija	15
Dobrica	13
Dobrila	109
Dobrina	-
Dobrinka	35
Dobruška	5
Dolores	508
Doma	10
Domenika	-
Dominika	317
Dona	35
Donata	15
Donatella	11
Donika	15
Donjeta	32
Donka	7
Donna	18
Dora	503
Dora Marija	-
Dorela	5
Dorentina	17
Dori	5
Doria	-
Doriana	8
Dorica	127
Dorijana	11
Dorina	46
Doris	559
Dorjana	36
Dorotea	51
Doroteja	1382
Doroteja Marija	6
Dorothea	-
Dosta	19
Dostana	9
Draga	505
Draga Marija	-
Dragana	845
Dragi	7
Dragica	6122
Dragica Karolina	5
Dragica Marija	7
Draginja	94
Dragojla	25
Dragomila	5
Dragomira	67
Dragosava	7
Dragoslava	54
Dragotina	51
Draguška	8
Dražana	16
Dražena	16
Draženka	34
Drena	27
Drenka	26
Drenusha	12
Drenushe	7
Drilona	9
Drina	9
Drita	54
Dubravka	184
Dudije	5
Duja	-
Dunja	601
Dursuma	24
Duša	57
Dušana	25
Dušanka	1243
Dušica	395
Dušica Marija	5
Duška	143
Džana	46
Džarije	-
Džehva	23
Džejla	33
Džejlana	15
Džemila	64
Džemile	5
Dženana	73
Dženeta	20
Dženi	9
Dženisa	22
Dženita	54
Dževada	25
Dževahira	9
Dževida	22
Džina	-
Ebru	-
Ecaterina	5
Eda	171
Edda	5
Edeltraud	11
Edeltraut	-
Edeltruda	6
Edes	5
Edica	15
Edina	446
Edisa	124
Edit	30
Edita	735
Edita Marija	5
Edith	18
Edmira	10
Edna	27
Edona	58
Edone	5
Edonita	5
Eduarta	5
Edvarda	23
Edvina	59
Egidija	23
Egzona	44
Ehlimana	9
Ejla	17
Ejna	14
Ejona	5
Ekaterina	83
Ekrema	35
Ela	2058
Ela Marija	5
Ela Vita	7
Elda	134
Eldina	80
Eldisa	5
Elen	48
Elena	968
Eleonora	105
Elfa	5
Elfete	12
Elfi	6
Elfije	17
Elfrida	48
Elfriede	5
Elhame	11
Elhana	11
Elheme	5
Eli	214
Eliana	16
Elica	107
Elida	48
Elide	9
Elif	22
Elifa	-
Elife	5
Elin	83
Elina	119
Eliona	5
Elis	43
Elisa	95
Elisabeth	18
Elisabetta	9
Elita	9
Eliza	92
Elizabet	15
Elizabeta	3367
Elizabeta Marija	11
Elizabeta Špela	5
Elizabeth	16
Elizaveta	25
Elja	6
Eljesa	13
Elka	35
Elke	-
Ella	293
Elle	5
Ellen	24
Ellena	6
Elli	19
Ellie	5
Elly	8
Elma	337
Elmaza	5
Elmedina	104
Elmije	6
Elmina	39
Elmira	37
Elona	24
Elsa	58
Elvane	9
Elvedina	90
Elvina	33
Elvira	638
Elvisa	171
Elza	154
Elzana	9
Elzina	5
Ely	7
Ema	5256
Ema Ana	11
Ema Julija	10
Ema Marija	13
Emana	19
Emanuela	159
Emela	16
Emeli	15
Emelina	7
Emely	8
Emi	29
Emica	119
Emila	17
Emili	75
Emilia	37
Emilie	-
Emilija	1492
Emilija Jožefa	-
Emilija Marija	10
Emilija Milena	6
Emilijana	91
Emilja	6
Emiljana	21
Emily	43
Emina	737
Emine	82
Emira	244
Emka	7
Emma	267
Emra	26
Emrije	12
Emsada	14
Emsuda	24
Emy	7
Ena	64
Endrina	11
Enea	32
Eneja	177
Enesa	81
Engelberta	-
Eni	19
Enia	17
Enida	35
Enisa	290
Enita	12
Enja	158
Enna	13
Enrika	-
Envera	9
Enya	36
Era	12
Erblina	19
Erda	7
Erdina	5
Erdona	5
Ereza	5
Erica	13
Erika	2802
Erika Marija	15
Erin	133
Erina	49
Eriona	7
Erisa	10
Erjona	13
Erlinda	5
Erma	6
Ermana	5
Ermela	7
Ermelinda	8
Ermina	162
Erminija	21
Ermira	19
Erna	935
Erna Marija	12
Ernada	11
Ernesa	12
Ernesta	97
Ernestina	99
Ernisa	7
Erntruda	6
Erolinda	6
Erona	11
Ervina	46
Erza	36
Erzsébet	11
Erzumane	8
Eržebet	13
Esada	28
Esila	5
Esma	233
Esmeralda	28
Esmina	15
Esmira	35
Esra	9
Estela	8
Ester	320
Estera	177
Esterka	-
Esther	7
Eszter	-
Ešefa	9
Eta	12
Etel	7
Etelka	55
Eufemija	7
Eugenija	9
Eva	8860
Eva Ana	9
Eva Barbara	6
Eva Julija	23
Eva Katarina	5
Eva Kristina	5
Eva Lana	6
Eva Lina	9
Eva Lucija	5
Eva Luna	7
Eva Maria	9
Eva Marija	40
Eva Zala	10
Eva Zoja	5
Evelin	416
Evelina	260
Eveline	8
Evelyn	46
Evfemija	-
Evgenia	7
Evgenija	92
Evgeniya	11
Evica	53
Evita	151
Evlalija	13
Ezana	5
Fabiana	5
Fabijana	8
Fadila	164
Fahira	26
Fahra	-
Fahreta	14
Fahrija	13
Fahrije	20
Faiza	6
Fajla	-
Faketa	12
Fanči	12
Fani	214
Fanica	5
Fanika	268
Farah	8
Farije	13
Farzila	7
Fata	116
Fatbardha	6
Fate	41
Fatima	533
Fatime	160
Fatjona	22
Fatka	16
Fatlinda	27
Fatlume	5
Fatma	72
Fatmira	6
Fatmire	53
Fazila	17
Fazile	14
Federica	9
Federika	-
Fedha	5
Fehima	19
Fehime	-
Fehrija	6
Fekrije	10
Felicija	6
Felicita	40
Femije	5
Ferdane	-
Ferdeze	6
Ferdije	-
Ferdinanda	39
Ferida	128
Feride	27
Fernanda	8
Festina	11
Fetija	14
Fetije	44
Fidaije	-
Fidanka	6
Fides	6
Fiknete	9
Fikra	8
Fikreta	170
Fikrete	8
Fikrije	13
Filipa	16
Filipina	19
Filloreta	9
Filomena	38
Fina	9
Finka	21
Fiona	66
Fiorela	8
Fiorella	5
Fitore	34
Fjola	-
Fjolla	20
Flavia	9
Flavija	16
Fljorije	-
Flora	97
Florentina	31
Floreta	5
Flori	5
Floriana	6
Florida	5
Florie	-
Florijana	85
Florijana Cvetka	-
Florije	34
Florina	9
Florinda	8
Florjana	89
Flurije	19
Flutra	7
Flutura	5
Franca	50
Francesca	14
Francika	12
Franciska	42
Franciška	-
Francka	373
Frančiška	6526
Frančiška Ana	7
Frančiška Antonija	-
Frančiška Ivana	-
Frančiška Jožefa	-
Frančiška Marija	18
Frančka	10
Franica	30
Franja	295
Franjica	23
Franjka	-
Franka	134
Franziska	-
Freja	23
Frida	364
Friderika	180
Friderika Marija	-
Frosina	8
Fuada	9
Fulvia	7
Gabi	63
Gabika	5
Gabriela	443
Gabriela Marija	5
Gabriele	9
Gabriella	26
Gabrijela	1972
Gabrijela Jelka	6
Gabrijela Marija	15
Gaia	133
Gaja	1526
Gala	83
Galina	55
Galja	14
Galyna	6
Ganimet	5
Ganimete	58
Ganna	17
Gea	60
Geja	6
Geli	5
Gena	7
Geni	8
Genovefa	180
Genoveva	-
Genta	-
Gentiana	29
Gentijana	6
Georgina	15
Gera	24
Gerda	8
Gerlinda	5
Germana	12
Gerta	20
Gertrud	7
Gertruda	56
Gertrude	5
Gezime	-
Giada	6
Gianna	6
Gigliola	6
Gilda	5
Giliola	7
Gina	69
Gioconda	-
Gioia	5
Giorgia	6
Giorgina	8
Giovanna	7
Gisella	-
Gita	30
Giulia	21
Giuliana	22
Giuseppina	11
Gizela	535
Gizela Marija	-
Gizella	10
Gjemile	8
Gjevrije	5
Gjurgja	5
Gjurgjica	10
Gjyla	5
Gloria	292
Glorija	218
Goja	25
Gojka	7
Gopa	5
Gorana	54
Goranka	27
Gordana	1739
Gorica	53
Gorjana	-
Gospa	56
Gospana	13
Gospava	29
Gospe	7
Gospova	31
Gozdana	5
Graciela	12
Gracija	7
Gracijana	-
Gracijela	72
Gracjela	25
Grazia	-
Graziella	19
Gresa	25
Greta	368
Greti	34
Gretica	26
Gretka	5
Grozda	33
Grozdana	90
Gruša	8
Gusti	6
Gzime	7
Gyöngyi	8
Gyöngyike	5
Habiba	14
Habibe	13
Hadije	7
Hadisa	6
Hadjija	5
Hadžera	8
Hadžere	5
Hadžira	12
Hafeza	12
Hafiza	10
Hafsa	6
Haidi	5
Hajdeja	15
Hajdi	48
Hajnalka	10
Hajra	56
Hajrija	89
Hajrije	42
Hajruša	5
Halida	84
Halide	7
Halima	26
Halime	25
Halyna	14
Hamida	60
Hamide	34
Hamša	6
Hana	3213
Hana Lia	5
Hana Marija	9
Hanah	13
Hanan	5
Hanča	5
Hanče	5
Hane	5
Hani	8
Hanifa	59
Hanife	28
Hanija	12
Hanisa	6
Hanka	61
Hankija	5
Hanna	199
Hannah	22
Hannelore	5
Hanumica	5
Harisa	32
Haseda	52
Hasema	7
Hasiba	73
Hasibe	37
Hasija	37
Hasime	9
Hasnija	103
Haša	5
Hašija	8
Hašima	7
Hata	56
Hatema	7
Hatemina	6
Hatidža	70
Hatidže	24
Hatije	8
Hatiđe	-
Hatixhe	28
Hatka	17
Hato	-
Hava	91
Hazbije	-
Hazema	21
Hazemina	16
Hazima	14
Haxhere	19
Heda	32
Hedija	26
Hedviga	48
Hedvika	776
Hedvika Marija	9
Heidi	64
Hejdi	6
Hela	8
Helen	5
Helena	6256
Helena Alenka	12
Helena Jelka	5
Helena Marija	22
Helenca	110
Helga	108
Helma	5
Hema	55
Hena	11
Henrika	20
Herma	8
Hermina	884
Hermina Marija	6
Herminija	-
Herolinda	6
Herta	105
Hiacinta	5
Hida	13
Hidaeta	5
Hidajeta	22
Hidajete	14
Hijacinta	18
Hikmeta	12
Hilarija	28
Hilda	547
Hilda Marija	7
Hildegard	12
Hildegarda	70
Himka	6
Himzija	5
Hinka	5
Hira	7
Hirijet	5
Hojka	14
Hristina	37
Huanita	6
Hurija	11
Husmira	8
Hyra	9
Hyrije	7
Hyrmete	9
Hysnije	10
Iana	13
Ibadet	6
Ibadete	22
Ibojka	13
Iboljka	13
Ibolka	25
Ibolya	5
Ibolyka	-
Ida	2078
Ida Marija	18
Ievgeniia	-
Ifeta	72
Igbala	6
Igbale	7
Ignacija	9
Ika	53
Ila	5
Ilana	5
Ilaria	22
Ilda	42
Ildiko	7
Ildikó	8
Ileana	8
Ilena	-
Ilenia	13
Ilhana	45
Ilijana	14
Ilina	9
Ilinka	84
Ilirjana	9
Ilka	21
Ilma	42
Ilmije	8
Ilona	93
Ilonka	60
Ilse	-
Ilvana	19
Iman	38
Imana	11
Imelda	8
Ina	459
Inaja	77
Inara	19
Inaya	34
Indi	6
India	5
Indira	204
Indire	6
Inela	9
Ines	2300
Inesa	16
Inessa	7
Inga	45
Inge	110
Ingeborg	47
Ingrid	773
Inja	389
Inka	22
Inna	85
Inti	74
Iolanda	5
Iona	6
Ira	46
Iren	-
Irena	12037
Irena Marija	26
Irenca	101
Irene	32
Irenka	39
Irfeta	7
Irina	264
Irinka	5
Iris	1127
Irma	1143
Irma Marija	6
Irmgard	5
Irmica	7
Irmina	16
Irna	9
Irnesa	8
Irén	7
Iryna	83
Isa	60
Isabel	91
Isabela	117
Isabell	10
Isabella	113
Isabelle	18
Isadora	6
Isidora	33
Iskra	19
Isma	17
Ismeta	198
Ismetka	-
Ismije	-
Isnije	6
Isra	9
Issa	13
Iša	11
Ita	34
Itana	5
Iuliia	39
Iva	1457
Ivana	6941
Ivana Alojzija	-
Ivana Ana	14
Ivana Frančiška	16
Ivana Jožefa	6
Ivana Marija	56
Ivana Milena	7
Ivana Stanislava	-
Ivana Terezija	-
Ivana Vida	-
Ivančica	10
Ivanica	-
Ivanka	4787
Ivanka Jana	-
Ivanka Marija	7
Ives	7
Iveta	9
Ivi	11
Ivica	984
Ivjana	6
Ivka	190
Ivona	214
Ivuša	6
Iza	1143
Izabel	33
Izabela	486
Izabella	14
Izadora	11
Izeta	113
Izidora	73
Izolda	-
Jacinta	12
Jacqueline	15
Jadrana	5
Jadranka	853
Jadviga	22
Jaga	17
Jagica	6
Jagoda	142
Jagodinka	7
Jakica	15
Jakobina	14
Jana	3782
Jana Marija	8
Jane	5
Janet	10
Janeta	12
Janette	12
Jani	8
Janica	34
Janija	5
Janika	17
Janina	105
Janine	8
Janislava	19
Janita	19
Janja	4935
Janja Marija	-
Janka	119
Jankica	6
Januša	43
Januška	13
Janža	6
Jara	21
Jarmila	20
Jaroslava	12
Jasenka	46
Jasmin	32
Jasmina	3420
Jasmine	14
Jasminka	434
Jasmira	7
Jasna	2758
Jasna Marija	11
Jaša	12
Javorka	34
Jeanette	11
Jeanine	6
Jedert	17
Jederta	-
Jedrt	9
Jehona	22
Jeka	19
Jela	253
Jelena	1342
Jelena Marija	6
Jelenka	24
Jelica	249
Jelisava	23
Jelisaveta	15
Jelisavka	17
Jelislava	34
Jelka	2525
Jelka Helena	-
Jelka Marija	6
Jelkica	5
Jena	13
Jeni	7
Jennifer	20
Jenny	14
Jera	230
Jerca	458
Jerena	7
Jerica	849
Jerina	-
Jerneja	1365
Jernejka	35
Jesenka	6
Jessica	41
Jetmire	26
Jevrosima	-
Jiayi	6
Jing	-
Jitka	6
Joana	15
Joanna	7
Johana	31
Johanna	8
Joka	52
Jolan	-
Jolana	-
Jolanda	1020
Jolanka	148
Jona	166
Joni	5
Jonida	6
Jora	5
Jordana	35
Jordanka	12
Josefa	-
Josefina	6
Josefine	-
Josipa	251
Josipina	72
Joška	5
Jovana	193
Jovanka	312
Jovita	28
Jozefa	197
Jozefina	42
Joža	136
Jožefa	7823
Jožefa Alojzija	5
Jožefa Ana	-
Jožefa Frančiška	-
Jožefa Ivana	5
Jožefa Marija	51
Jožefa Terezija	-
Jožefina	48
Joži	64
Jožica	9098
Jožica Ana	-
Jožica Marija	13
Jožka	21
Judit	13
Judita	623
Jula	9
Julia	233
Juliana	18
Julianna	6
Julija	3267
Julija Ana	6
Julijana	1761
Julijana Marija	-
Julika	5
Julita	29
Juljana	36
Julka	130
Juna	23
Jurka	38
Jurkica	7
Justa	24
Justi	42
Justika	8
Justina	1189
Justina Marija	7
Juša	11
Juta	37
Jutra	11
Júlia	5
Kada	45
Kadifa	17
Kadife	13
Kadime	6
Kadira	24
Kadire	11
Kado	-
Kadrije	6
Kaia	8
Kaira	7
Kaja	3945
Kaja Katarina	5
Kajetana	6
Kala	8
Kali	25
Kalina	74
Kaltrina	31
Kamila	35
Kana	5
Kanita	24
Kara	11
Karen	23
Karim	6
Karin	1662
Karina	160
Karla	401
Karlina	102
Karlinca	11
Karlota	-
Karmela	64
Karmelina	9
Karmen	4407
Karmenka	6
Karmi	7
Karmina	12
Karol	5
Karolina	2012
Karolina Draga	-
Karolina Dragica	12
Karolina Marija	7
Karoline	-
Kasandra	11
Kasia	7
Kasima	5
Kata	437
Kataja	5
Kataleja	6
Katalin	30
Katalina	9
Katarina	7801
Katarina Ana	9
Katarina Barbara	17
Katarina Katja	9
Katarina Lucija	6
Katarina Marija	9
Katarinca	-
Katarína	5
Kataya	6
Kate	17
Katerina	108
Kateryna	37
Katharina	15
Kati	67
Katia	10
Katica	604
Katija	19
Katinka	10
Katja	8621
Katja Katarina	8
Katjuša	405
Katjuška	5
Katka	53
Katra	52
Katrca	7
Katrin	74
Katrina	32
Kazimira	22
Kaya	26
Keja	8
Keli	27
Kelima	15
Kelly	24
Kely	5
Kemija	8
