Arnes	84
Arno	7
Arnold	18
Aron	62
Arpad	56
Árpád	7
Arsen	47
Arsenije	5
Arsim	57
Arslan	22
Art	13
Artan	50
Artem	12
Arthur	6
Arti	8
Arton	52
Artur	83
Asad	9
Asan	20
Asen	5
Asif	15
Asim	378
Asip	-
Aslan	9
Asllan	17
Asman	-
Asmir	321
Astrit	30
Ašim	7
Atanas	29
Atif	56
Atila	16
Atilij	-
Atilio	6
Atko	-
Atnan	-
Atso	8
Attila	27
August	47
Augustin	41
Auguštin	22
Aulon	5
Aurelio	5
Avdi	25
Avdija	24
Avdo	102
Avdul	-
Avdula	6
Avdulah	18
Avdulla	10
Avdullah	19
Avdyl	30
Avgust	909
Avgustin	24
Avguštin	564
Avmed	5
Avni	96
Avnija	-
Avrelij	14
Aydin	7
Aylan	5
Ayman	5
Azem	83
Azer	5
Azim	13
Azis	-
Aziz	101
Azmir	14
Azrudin	5
Azur	9
Ažbe	396
Bafti	14
Bahri	7
Bahrija	27
Bahrudin	31
Bahtir	-
Bajram	160
Bajro	125
Bajrush	8
Baki	18
Bakir	15
Bal?Zs	-
Balazs	-
Balázs	7
Baldomir	5
Bali	-
Baltazar	13
Bane	7
Bardhyl	-
Bare	13
Bart	12
Bartol	7
Bartolomej	-
Bashkim	67
Basri	13
Bastian	41
Bastjan	5
Baškim	12
Bazilij	-
Beat	-
Bećir	57
Bećo	13
Bedri	40
Bedžet	-
Began	11
Bego	55
Behadin	6
Behar	28
Behram	-
Behxhet	7
Bejadin	5
Bejtula	5
Bekim	138
Bekir	28
Bekri	-
Bela	103
Belmin	71
Ben	46
Benedikt	72
Benet	5
Beni	9
Benito	8
Benjamin	2454
Beno	452
Beqir	27
Berat	36
Berin	10
Berislav	29
Beriz	-
Bernad	5
Bernard	767
Bernardo	18
Bernd	-
Bernhard	-
Bert	32
Berti	9
Berto	30
Bertold	-
Berzat	-
Besar	10
Besart	23
Besim	212
Besir	13
Besjan	5
Besmir	24
Besnik	81
Bešir	18
Betim	13
Bexhet	9
Bian	16
Bilal	37
Binak	11
Bine	463
Bislim	11
Bjan	5
Bjorn	6
Blago	7
Blagoj	45
Blagoja	41
Blagojche	6
Blagojcho	10
Blagojče	-
Blagojčo	6
Blagoje	62
Blagomir	-
Blagoy	6
Blaško	12
Blazhe	14
Blazho	15
Blaž	6927
Blažan	-
Blaže	16
Blaženko	11
Blažo	20
Bleard	5
Bleart	14
Bledar	14
Blend	10
Blendi	11
Blerim	82
Bleron	14
Blerton	12
Bljerim	-
Boban	143
Bobi	7
Bogdan	2267
Bogo	40
Bogoja	-
Bogoljub	84
Bogomil	168
Bogomir	1140
Bogomir Mirko	-
Bogosav	9
Bogoslav	30
Bogumil	5
Bojan	10374
Bojan Anton	-
Bojan Franc	5
Bojan Janez	-
Bojko	6
Boleslav	20
Bolfenk	5
Boltežar	9
Bono	17
Bor	1000
Bora	15
Boran	6
Borche	26
Borcho	7
Borče	14
Borčo	6
Bore	37
Boris	8144
Boris Andrej	5
Boris Franc	-
Boris Ivan	5
Boris Janez	5
Boris Jožef	8
Borisav	11
Borislav	370
Boriša	5
Borivoj	58
Borivoje	39
Borja	19
Borjan	8
Borko	71
Borna	23
Boro	243
Borut	4317
Bosiljko	5
Boško	258
Boštijan	9
Boštjan	9899
Božidar	1647
Božidar Andrej	-
Božidar Darko	-
Božidar Jožef	5
Božin	-
Božislav	5
Božo	681
Braco	36
Brahim	26
Braim	7
Brajan	5
Brane	181
Branimir	505
Branislav	647
Branivoj	15
Branivoje	5
Branko	10738
Branko Franc	30
Branko Frančišek	8
Branko Jožef	-
Brano	16
Bratislav	54
Bratko	5
Brendon	12
Brian	8
Brin	290
Bronislav	17
Bruno	809
Budimir	45
Bujamin	9
Bujar	63
Burhan	9
Burim	85
Cane	10
Carlo	16
Carlos	8
Carlos Alberto	5
Carmelo	-
Celestin	19
Cene	96
Chris	34
Christian	129
Christoph	-
Christopher	12
Ciril	1879
Ciril Janez	-
Ciril Metod	21
Claudio	61
Clirim	12
Colin	5
Corrado	5
Cris	6
Cristian	33
Csaba	-
Cvetan	12
Cvetko	688
Cveto	111
Cvijan	15
Cvijetin	55
Cvijo	9
Cviko	10
Cvjetko	31
Čaba	-
Čamil	5
Časlav	22
Čazim	9
Čedo	131
Čedomil	5
Čedomir	117
Črt	389
Črtomir	217
Ćamil	59
Ćazim	82
Ćemal	5
Ćerim	10
Dado	17
Dag	5
Dagmar	6
Dajan	7
Dako	11
Dali	7
Dalibor	717
Dalimir	5
Dalip	12
Dame	9
Damian	29
Damiano	5
Damijan	1772
Damir	1796
Damjan	4333
Dan	153
Danaj	9
Dane	159
Danej	22
Dani	168
Daniel	1657
Dániel	-
Daniele	19
Daniil	11
Danijel	3706
Danil	-
Danilo	2469
Danimir	15
Danin	6
Danis	17
Danislav	7
Danjel	126
Danko	69
Dano	5
Dante	20
Dany	-
Dardan	28
Dare	23
Darian	20
Darij	124
Darijan	122
Darijo	128
Darin	20
Darinko	42
Darino	5
Dario	413
Daris	89
Darjan	380
Darjo	245
Darko	6102
Daroslav	7
Darvin	9
Dashmir	8
Dashnor	8
Dašmir	7
Dašo	7
Daut	27
David	8297
Dávid	5
David Aleksander	5
David John	-
David Peter	5
Davide	25
Davor	1242
Davorin	1418
Davorin Martin	6
Davud	49
Dean	643
Dedo	14
Deen	12
Defrim	11
Dejan	8039
Dejančo	-
Dejvi	12
Dejvid	54
Dejvis	5
Delčo	-
Demeter	-
Demetrij	16
Demian	11
Demir	77
Demirali	-
Demirel	7
Demis	8
Demiš	-
Demitrij	14
Demuš	6
Den	16
Deni	131
Denial	20
Denijal	10
Denis	5141
Deniz	5
Dennis	35
Deny	5
Denys	9
Dervish	5
Derviš	64
Dervo	5
Desimir	47
Destan	9
Devan	6
Devid	12
Devin	5
Devis	9
Deyan	17
Deyancho	9
Dezider	34
Deziderij	18
Diamant	6
Dian	11
Diar	28
Dibran	11
Diego	63
Dieter	6
Dijar	8
Dijego	7
Dijon	5
Diko	6
Dilan	6
Dilaver	8
Dimche	13
Dimče	9
Dimčo	-
Dime	6
Dimitar	40
Dimitri	16
Dimitrij	322
Dimitrija	18
Dimitrije	63
Din	162
Dine	-
Dinko	58
Dino	474
Dion	31
Dionis	8
Dionizij	12
Djafer	5
Djego	5
Djelal	-
Djemal	10
Djerdj	-
Djevad	18
Djevat	9
Djevdet	-
Djoka	6
Djoko	10
Djordje	77
Djordjo	38
Djura	8
Djuradj	25
Djuro	76
Dmitar	14
Dmitri	5
Dmitrii	8
Dmitrij	7
Dmitry	32
Dmytro	10
Dobran	5
Dobre	18
Dobri	6
Dobrica	11
Dobrinko	8
Dobrivoj	13
Dobrivoje	51
Dobromir	-
Dobrosav	13
Dobroslav	5
Dojčin	9
Dolfe	5
Domagoj	20
Domen	3642
Domenico	5
Domenik	5
Domin	12
Dominic	6
Dominik	1729
Dominko	13
Don	22
Donald	17
Donart	14
Donat	7
Donato	-
Doncho	5
Done	6
Donovan	7
Dore	6
Dorian	120
Dorijan	47
Dorjan	42
Dorjano	8
Dorko	5
Dorotej	24
Dositej	5
Dragan	2500
Dragancho	5
Dragančo	-
Drage	9
Dragec	6
Dragi	62
Dragić	16
Dragislav	5
Dragiša	155
Drago	5822
Drago Franc	6
Drago Karel	6
Drago Karl	6
Dragoja	22
Dragoje	11
Dragoljub	232
Dragomil	15
Dragomir	360
Dragorad	6
Dragoslav	206
Dragoš	8
Dragotin	195
Dragovan	-
Dragutin	640
Draško	61
Dražan	12
Draže	-
Dražen	299
Draženko	67
Drejc	130
Dren	16
Drilon	21
Drin	5
Dritan	5
Driton	74
Dubravko	58
Duilij	-
Dumitru	-
Durak	-
Durim	18
Dursum	25
Dushan	7
Dushko	12
Dušan	8043
Dušan Anton	6
Dušan Franc	11
Dušan Janez	-
Dušan Stanislav	5
Duško	482
Dylan	-
Džabir	-
Džafer	28
Džan	18
Džanan	7
Džavid	8
Džavit	-
Džejlan	7
Dželadin	5
Dželal	6
Dželjalj	-
Džemail	15
Džemal	146
Džemil	24
Džemo	16
Dženan	39
Dženis	20
Dževad	311
Dževair	8
Dževat	9
Dževdet	13
Džezmi	-
Džimi	-
Džoni	11
Džordže	-
Đani	27
Đemal	28
Đemil	-
Đenan	5
Đerđ	-
Đevad	41
Đino	16
Đoko	22
Đoni	7
Đorđa	6
Đorđe	180
Đorđi	7
Đorđija	10
Đorđije	6
Đorđo	68
Đulaga	25
Đura	5
Đurađ	30
Đurica	8
Đuro	196
Ecij	7
Ecijo	9
Ecio	19
Edbin	12
Edgar	7
Edham	16
Edhem	63
Edi	600
Edib	17
Edim	8
Edin	964
Edip	10
Edis	307
Edison	26
Edit	5
Edmir	14
Edmond	52
Edmund	46
Edo	262
Edoardo	-
Edon	25
Edonis	10
Edonit	-
Eduard	109
Eduardo	8
Eduart	9
Edvard	2401
Edvard Franc	-
Edvin	402
Edward	5
Edwin	7
Eftim	5
Egidij	97
Egidio	12
Egon	382
Egzon	60
Ejub	40
Ejup	14
Ekram	-
Ekrem	207
Elbasan	12
Eldar	50
Eldi	5
Eldin	178
Eldis	15
Elek	12
Elemer	12
Elemir	12
Elez	15
Elfat	10
Elham	5
Elhan	12
Elia	8
Elian	8
Elias	30
Elija	26
Elijo	9
Elin	5
Elio	30
Elion	11
Elis	17
Elizej	5
Eljo	11
Elko	14
Elmar	7
Elmas	9
Elmaz	6
Elmedin	65
Elmi	16
Elmin	77
Elmir	71
Elnur	-
Elon	6
Elsan	5
Elson	7
Elton	13
Elvedin	183
Elver	8
Elvin	72
Elvino	7
Elvio	8
Elvir	426
Elvis	1040
Eman	73
Emanuel	228
Emanuele	6
Emel	11
Emelin	5
Emerik	53
Emil	2052
Emil Anton	-
Emil Franc	-
Emil Ivan	-
Emil Jožef	5
Emil Milan	15
Emiliano	-
Emilij	8
Emilijan	118
Emilijan Milan	6
Emilijo	5
Emilio	15
Emiljan	20
Emin	205
Emir	596
Emmanuel	6
Emra	5
Emrah	81
Emran	16
Emre	8
Emsad	38
Emsud	63
Emsudin	5
Enam	8
Enco	8
Endi	34
Endis	12
Endre	10
Endri	6
Endrit	47
Enei	16
Enej	980
Enes	491
Enez	5
Engelbert	56
Eni	5
Enid	6
Enis	180
Eniz	48
Ennio	-
Enrico	11
Enriko	7
Ensad	12
Ensar	38
Enver	297
Enzo	10
Erazem	356
Erblin	16
Erdi	11
Erdin	-
Erdogan	5
Erduan	14
Erdžan	-
Erđan	5
Ergin	5
Erhan	11
Erhard	-
Eric	24
Erich	13
Erih	105
Erijon	6
Erik	2315
Erin	8
Erion	24
Eris	14
Erjon	14
Erkan	-
Ermal	21
Ermin	335
Erminij	5
Erminio	6
Ernad	58
Ernes	57
Ernest	1008
Ernesto	8
Erni	10
Ernis	13
Ernö	12
Ernoe	-
Ernst	7
Erol	20
Erolind	5
Eron	15
Eros	16
Ersan	17
Ervin	973
Erwin	10
Esad	399
Esat	29
Esed	43
Esmin	10
Esmir	96
Esnaf	5
Esperij	6
Ešef	41
Ešref	12
Etbin	26
Etem	7
Ethem	-
Etien	49
Etienne	14
Etjan	14
Eugen	36
Evald	27
Evan	56
Evelin	-
Evgen	550
Evgenij	22
Evgeny	18
Evstahij	16
Ezan	5
Ezio	7
Fabian	24
Fabijan	53
Fabijo	10
Fabio	48
Fabjan	25
Fabjo	9
Fabrizio	12
Fadil	355
Fadilj	10
Fahir	22
Fahredin	-
Fahret	6
Fahri	9
Fahro	5
Fahrudin	165
Faik	61
Fajik	21
Fajko	10
Faredin	6
Faris	24
Farko	5
Faruk	78
Fatih	7
Fatjon	7
Fatlind	18
Fatlum	19
Fatmir	140
Faton	47
Fatos	14
Faustin	5
Fausto	8
Fazli	18
Fazlija	7
Fedahija	5
Federico	9
Fedja	54
Fedor	31
Fehim	98
Fehmi	13
Feho	6
Fehrat	-
Fehret	12
Fehrudin	8
Feim	16
Fejsal	7
Fejzo	10
Fejzula	5
Felice	-
Felicijan	-
Feliks	668
Feliks Srečko	11
Felix	14
Femi	11
Feodor	-
Ferat	6
Ferdi	16
Ferdinand	764
Ferdinando	5
Ferdo	127
Ferenc	41
Ferhad	8
Ferhat	9
Feri	14
Ferid	216
Ferit	7
Feriz	37
Ferruccio	11
Ferucio	-
Feručo	14
Festim	18
Feta	-
Fetah	12
Feti	7
Fevzi	5
Fidaim	6
Fidan	24
Fidančo	-
Fikret	406
Filip	3196
Filip Aleksander	6
Filip Franc	6
Filip Ivan	-
Filip Jakob	20
Filippo	9
Finn	8
Firzet	9
Fisnik	19
Fitim	47
Flamur	36
Flavio	14
Fljorim	-
Florent	16
Florian	63
Florijan	369
Florijan Cvetko	5
Florim	44
Florin	-
Florjan	369
Flurim	24
Fortunat	31
Fran	92
Franc	25810
Franc Alojz	8
Franc Alojzij	5
Franc Andrej	10
Franc Anton	12
Franc Boris	5
Franc Branimir	-
Franc Branko	37
Franc Dušan	11
Franc Emil	5
Franc Ferdinand	-
Franc Ivan	13
Franc Janez	8
Franc Jože	8
Franc Jožef	33
Franc Leopold	-
Franc Marijan	5
Franc Marjan	23
Franc Martin	7
Franc Mihael	5
Franc Milan	5
Franc Pavel	8
Franc Peter	6
Franc Stanislav	-
Franc Valentin	-
Franc Vladimir	9
France	342
Francelj	24
Francesco	24
Franci	1996
Franci Branko	5
Francisco	-
Franco	24
Franček	68
Frančišek	1670
Frančišek Branko	7
Frane	32
Franek	14
Franja	-
Franjo	1295
Frank	34
Franko	392
Frano	53
František	-
Franz	21
Fred	7
Freddy	-
Fredi	172
Fredo	6
Fredy	6
Frenk	42
Frenki	7
Fric	13
Friderik	462
Friderik Mirko	9
Friderik Miroslav	5
Frido	5
Fridolin	-
Fridrih	26
Friedrich	5
Fritz	5
Fuad	150
Fuat	7
Fulvio	13
Gaber	408
Gabor	6
Gábor	6
Gabriel	310
Gabriele	10
Gabrijel	605
Gabro	5
Gadaf	6
Gael	17
Gaetano	5
Gafur	12
Gafurr	5
Gaj	255
Gajo	9
Gajur	9
Gal	2056
Galib	19
Gall	7
Gani	61
Gašpar	-
Gašper	5404
Gašper Miha	5
Gavril	5
Gavrilo	15
Gavro	18
Gazi	6
Gazmen	8
Gazmend	49
Genc	-
Gennady	6
Gent	7
Gentian	10
Gentrit	15
Georg	34
George	25
Georgi	29
Georgij	9
Georgije	-
Gerald	6
Gerasim	5
Gerd	-
Gerhard	33
German	6
Geza	209
Géza	5
Gezim	35
Gheorghe	7
Giampaolo	5
Giancarlo	7
Gianfranco	17
Giani	9
Gianluca	9
Gianni	23
Gilbert	5
Gino	26
Giordano	7
Giorgio	32
Giovanni	38
Giuliano	18
Giulio	7
Giuseppe	33
Gjelbrim	-
Gjergj	5
Gjevat	6
Gjoko	9
Gjorge	5
Gjorgi	16
Gjorgje	5
Gjorgji	16
Gjuro	10
Gleb	6
Glen	16
Gligor	15
Goce	57
Gojko	211
Gojmir	27
Golub	10
Goran	3315
Gorancho	22
Gorančo	5
Gorazd	2379
Gordan	151
Gordon	-
Gorgi	7
Gorjan	-
Gostimir	31
Gosto	8
Gotard	7
Gotse	8
Gottfried	5
Graciano	6
Gracijan	12
Gracijano	7
Gradimir	28
Granit	20
Grega	1346
Gregi	6
Gregor	9516
Gregorij	23
Gregory	-
Grga	9
Grgo	5
Griša	16
Grozdan	32
Grujica	7
Grujo	10
Guenter	-
Guerino	22
Guido	29
Günter	8
Gustav	41
Gusti	10
Gustl	5
Gverino	13
Gvido	169
Gvidon	15
Gvozden	9
György	6
Gyula	8
Gzim	32
Habib	23
Hadis	34
Hadži	-
Hadžib	-
Hadžo	-
Hafir	-
Hafiz	6
Hagji	6
Hajdar	18
Hajdin	16
Hajradin	8
Hajredin	10
Hajri	5
Hajriz	20
Hajro	32
Hajrudin	207
Hajrullah	7
Hajrush	9
Hajzer	-
Haki	30
Hakif	7
Hakija	59
Hakim	5
Halid	128
Halil	135
Halim	43
Halis	5
Halit	18
Haljilj	5
Hamdi	38
Hamdija	160
Hamdo	21
Hamed	18
Hamez	-
Hamid	61
Hamit	25
Hamo	8
Hamza	61
Hamzalija	15
Hamzi	-
Hamzo	11
Han	8
Hanan	7
Hano	5
Hans	13
Hans Peter	8
Haradin	-
Harald	12
Hari	49
Harij	10
Haris	466
Hariz	29
Harun	66
Hasan	755
Hase	72
Hashim	13
Hasib	185
Hasim	19
Hasko	-
Haso	14
Hašim	88
Haxhi	45
Hazbi	6
Hazbija	5
Hazim	190
Hazir	22
Heinrich	8
Heinz	-
Hektor	5
Heliodor	5
Helmut	63
Henri	9
Henrih	22
Henrik	466
Henry	6
Herbert	68
Herman	578
Herolind	7
Hetem	11
Hidajet	44
Hieronim	11
Hijeronim	7
Hikmet	24
Hilarij	27
Hilmi	-
Hilmija	57
Hilmo	21
Himzo	54
Hinko	224
Hisen	15
Hisni	11
Horst	10
Hotimir	17
Hrabroslav	7
Hranislav	16
Hristijan	25
Hristo	-
Hruste	-
Hrvoje	55
Hubert	113
Hugo	85
Hugon	6
Humbert	11
Hurem	-
Huse	75
Husein	452
Husejin	67
Husejn	46
Huska	7
Husmir	7
Husnija	106
Huso	69
Husref	5
Huzeir	8
Hysen	23
Hysni	21
Ian	341
Ibish	6
Ibraga	7
Ibrahim	580
Ibraim	18
Ibrišim	5
Ibro	121
Idris	13
Idriz	117
Ifet	23
Ignac	850
Ignacij	260
Ignacije	5
Ignjat	8
Igo	-
Igor	8389
Igor Janez	5
Igorcho	8
Igorčo	-
Ihor	5
Ijan	10
Ikmet	-
Ilan	29
Ilaz	18
Ilber	9
Ilcho	9
Ilčo	6
Ile	18
Ilfad	32
Ilhan	13
Ilia	10
Ilija	571
Ilijas	12
Ilijaz	16
Ilir	64
Ilirjan	7
Iliya	-
Ilj	10
Ilja	5
Iljas	8
Iljaz	17
Iljir	-
Iljo	8
Ilko	6
Ilmi	12
Ilmija	-
Ilo	-
Ilya	11
Imad	7
Iman	7
Imer	63
Imran	31
Imre	36
Imri	7
Inaj	7
Inas	17
Indir	16
Ines	7
Ingo	12
Inko	6
Ino	21
Inti	10
Ioan	-
Ion	16
Irenej	64
Irfan	124
Irfet	14
Irhad	6
Irinej	6
Irman	5
Irnad	10
Irnes	31
Irvin	8
Isa	41
Isad	7
Isak	59
Isen	16
Ishak	26
Isidor	-
Islam	58
Isljam	-
Ismail	76
Ismailj	7
Ismajl	14
Ismar	16
Ismet	607
Ismir	10
Isni	8
Iso	24
Istok	112
Istref	16
Istvan	8
István	19
Isuf	33
Ištvan	27
Italo	6
Itan	5
Iurii	8
Ivan	18830
Ivan Alojzij	-
Ivan Andrej	7
Ivan Anton	9
Ivan Emil	-
Ivan Franc	12
Ivan Jakob	7
Ivan Janez	17
Ivan Janko	6
Ivan Jože	5
Ivan Jožef	15
Ivan Marijan	5
Ivan Marjan	12
Ivan Martin	5
Ivan Milan	-
Ivan Pavel	-
Ivan Peter	9
Ivan Stanislav	8
Ivan Vladimir	-
Ivano	37
Ive	14
Ivica	552
Ivitsa	5
Ivko	16
Ivo	1055
Ivor	15
Izak	411
Izeir	-
Izer	-
Izet	365
Izidor	931
Izo	8
Iztok	3088
Izudin	101
Jacques	6
Jadran	269
Jadranko	43
Jago	9
Jagoš	11
Jahija	5
Jahir	17
Jahja	6
Jak	10
Jaka	4819
Jakec	16
Jaki	9
Jako	11
Jakob	4568
Jakob Aljaž	8
Jakob Franc	9
Jakob Gal	9
Jakob Jan	6
Jakob Janez	8
Jakob Martin	5
Jakob Rado	10
Jakob Radoslav	-
Jakob Vid	6
Jakov	80
Jakša	9
Jakub	30
Jakup	34
Jalen	26
James	6
Jamin	6
Jan	7730
Ján	-
Jan Janez	6
Jan Luka	21
Jan Mark	5
Jan Martin	7
Jan Peter	6
Jan Žan	5
Janči	7
Jandre	-
Jandro	5
Jane	25
Janej	17
Janek	8
Janez	22368
Janez Alojzij	-
Janez Andrej	7
Janez Anton	10
Janez Franc	18
Janez Gregor	5
Janez Ivan	16
Janez Jan	10
Janez Jani	10
Janez Janko	5
Janez Jože	5
Janez Jožef	8
Janez Marjan	7
Janez Marko	-
Janez Martin	-
Janez Matija	-
Janez Pavel	9
Janez Peter	14
Janez Stanislav	9
Janez Tomaž	5
Jani	1006
Janik	26
Janin	10
Janislav	27
Janko	4315
Jannik	5
Jano	13
Janos	5
János	14
Janoš	80
Januš	74
Januz	11
Janž	28
Janže	32
Jaro	37
Jaromir	5
Jaroslav	67
Jaroš	32
Jasenko	12
Jaser	6
Jashar	12
Jasim	21
Jasin	21
Jasko	5
Jasmin	1066
Jasminko	10
Jasmir	11
Jaš	78
Jaša	702
Javier	5
Javor	10
Jean	39
Jean Luc	-
Jean Luka	7
Jefto	-
Jelenko	66
Jelko	51
Jemin	10
Jenő	-
Jenoe	-
Jens	5
Jeremija	8
Jerko	43
Jernej	5751
Jernej Nejc	10
Jeronim	13
Jesenko	8
Jetish	-
Jetmir	50
Jeton	72
Jetullah	7
Jevrem	-
Jevto	12
Jezdimir	8
Jie	-
Jimmy	-
Joahim	9
Job	52
Joce	7
Joco	20
Joel	9
Johan	33
Johann	23
Johannes	5
John	19
Jon	516
Jona	28
Jonas	73
Jonatan	86
Jonathan	13
Jonche	9
Jonče	-
Joni	6
Jonus	-
Jonuz	7
Jordan	211
Jordančo	-
Jorg	14
Jos	6
Josef	20
Joseph	8
Joshua	8
Josif	9
Josip	1973
Joso	45
Joško	763
Jošt	639
Jovan	444
Jovica	138
Jovo	218
Jozef	24
Jozo	218
Jozsef	6
József	48
Joža	47
Jože	14684
Jože Andrej	-
Jože Ivan	-
Jože Janez	6
Jože Peter	5
Jože Stanislav	-
Jožef	16916
Jožef Aleksander	-
Jožef Alojz	5
Jožef Alojzij	5
Jožef Anton	18
Jožef Božidar	5
Jožef Ciril	5
Jožef Franc	14
Jožef Ivan	13
Jožef Janez	7
Jožef Karol	-
Jožef Marijan	6
Jožef Marjan	10
Jožef Martin	10
Jožef Milan	5
Jožef Pavel	5
Jožef Peter	8
Jožef Stanislav	8
Jožek	119
Joži	24
Jožko	329
Juan	-
Juergen	-
Jugoslav	35
Jule	6
Julian	78
Julij	208
Julijan	343
Julijo	5
Julius	5
Juljan	-
Julko	5
Jun	-
Junuz	11
Jur	6
Jura	7
Juraj	110
Jurče	5
Jurček	112
Jure	7183
Jürgen	9
Juri	22
Jurica	28
Jurij	3069
Jurij Marko	7
Jurko	24
Juro	75
Jusmir	8
Juso	39
Just	26
Justin	111
Jusuf	196
Juš	268
Kaan	14
Kabir	-
Kadir	21
Kadri	37
Kadrija	13
Kai	67
Kaj	15
Kajetan	63
Kajtaz	5
Kajtimir	6
Kal	12
Kale	5
Kalin	5
Kalman	5
Kamber	6
Kamel	5
Kamenko	9
Kamer	11
Kamil	19
Kamilo	26
Kan	25
Kancijan	6
Kanija	5
Kapllan	5
Karel	1398
Karel Drago	7
Karel Dragotin	-
Karim	35
Karl	1053
Karl Drago	9
Karli	66
Karlo	323
Karlo Drago	5
Karmel	-
Karol	614
Karol Drago	6
Karolj	7
Karpo	6
Kasim	156
Kasper	12
Kastriot	28
Kazim	-
Kazimir	168
Kebir	5
Kemajl	5
Kemal	180
Kemo	8
Ken	18
Kenad	-
